# Time	field	min	position(min)	max	position(max)
1582	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1583	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1584	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1585	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1586	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1587	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1588	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1589	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1590	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1591	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1592	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1593	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1594	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1595	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1596	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1597	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1598	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1599	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1600	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1601	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1602	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1603	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1604	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1605	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1606	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1607	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1608	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1609	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1610	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1611	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1612	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1613	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1614	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1615	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1616	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1617	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1618	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1619	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1620	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1621	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1622	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1623	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1624	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1625	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1626	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1627	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1628	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1629	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1630	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1631	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1632	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1633	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1634	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1635	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1636	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1637	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1638	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1639	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1640	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1641	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1642	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1643	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1644	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1645	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1646	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1647	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1648	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1649	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1650	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1651	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1652	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1653	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1654	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1655	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1656	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1657	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1658	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1659	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1660	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1661	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1662	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1663	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1664	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1665	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1666	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1667	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1668	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1669	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1670	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1671	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1672	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1673	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1674	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1675	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1676	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1677	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1678	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1679	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1680	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1681	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1682	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1683	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1684	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1685	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1686	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1687	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1688	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1689	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1690	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1691	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1692	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1693	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1694	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1695	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1696	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1697	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1698	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1699	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1700	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1701	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1702	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1703	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1704	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1705	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1706	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1707	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1708	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1709	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1710	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1711	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1712	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1713	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1714	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1715	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1716	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1717	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1718	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1719	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1720	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1721	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1722	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1723	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1724	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1725	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1726	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1727	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1728	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1729	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1730	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1731	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1732	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1733	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1734	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1735	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1736	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1737	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1738	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1739	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1740	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1741	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1742	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1743	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1744	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1745	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1746	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1747	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1748	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1749	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1750	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1751	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1752	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1753	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1754	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1755	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1756	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1757	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1758	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1759	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1760	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1761	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1762	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1763	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1764	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1765	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1766	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1767	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1768	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1769	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1770	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1771	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1772	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1773	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1774	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1775	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1776	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1777	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1778	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1779	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1780	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1781	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1782	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1783	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1784	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1785	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1786	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1787	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1788	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1789	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1790	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1791	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1792	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1793	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1794	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1795	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1796	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1797	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1798	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1799	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1800	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1801	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1802	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1803	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1804	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1805	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1806	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1807	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1808	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1809	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1810	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1811	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1812	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1813	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1814	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1815	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1816	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1817	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1818	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1819	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1820	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1821	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1822	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1823	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1824	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1825	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1826	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1827	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1828	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1829	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1830	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1831	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1832	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1833	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1834	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1835	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1836	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1837	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1838	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1839	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1840	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1841	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1842	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1843	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1844	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1845	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1846	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1847	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1848	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1849	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1850	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1851	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1852	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1853	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1854	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1855	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1856	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1857	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1858	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1859	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1860	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1861	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1862	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1863	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1864	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1865	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1866	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1867	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1868	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1869	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1870	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1871	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1872	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
